group,crop,annotator,organelle,mean,median,std
group3,05,predictions,pm,18.695077560294923,20.0,4.271030970796132
group3,05,predictions,vesicle-mem,nan,nan,nan
group3,05,predictions,vesicle-lum,nan,nan,nan
group3,05,predictions,vesicle,nan,nan,nan
group3,05,refinements,pm,18.695077560294923,20.0,4.271030970796132
group3,05,refinements,vesicle-mem,nan,nan,nan
group3,05,refinements,vesicle-lum,nan,nan,nan
group3,05,refinements,vesicle,nan,nan,nan
group3,05,f1,pm,27.096024519032934,28.0,3.8303004281539037
group3,05,f1,vesicle-mem,11.403737874311364,12.0,0.9919116430351838
group3,05,f1,vesicle-lum,13.90079954086481,13.844352131638779,1.843732917767953
group3,05,f1,vesicle,nan,nan,nan
group3,06,gt,pm,23.481338267687534,24.0,3.0688762808445467
group3,06,gt,endo-mem,14.27650202977047,13.856406460551018,2.0583617553187734
group3,06,gt,endo-lum,nan,nan,nan
group3,06,gt,endo,8.0,8.0,0.0
group3,06,predictions,pm,41.535880362595265,40.792156108742276,13.56511572381567
group3,06,predictions,endo-mem,nan,nan,nan
group3,06,predictions,endo-lum,nan,nan,nan
group3,06,predictions,endo,nan,nan,nan
group3,06,refinements,pm,41.710397152061134,40.792156108742276,13.431807815676615
group3,06,refinements,endo-mem,nan,nan,nan
group3,06,refinements,endo-lum,nan,nan,nan
group3,06,refinements,endo,nan,nan,nan
group3,07,gt,endo-mem,14.410668199964086,14.422205101855956,2.2878880825913677
group3,07,gt,endo-lum,65.31296061062406,54.405882034941776,40.79791965312745
group3,07,gt,vesicle-mem,10.093186145561596,9.797958971132712,1.5617964534220652
group3,07,gt,vesicle-lum,12.489467518502545,6.928203230275509,14.239388647553556
group3,07,gt,vesicle,21.758294592865603,11.313708498984761,24.433746928359046
group3,07,gt,endo,110.88920390165114,101.66612021711067,44.97571819647565
group3,07,g1,endo-mem,18.743545138818167,19.595917942265423,3.267385259937405
group3,07,g1,endo-lum,59.06619134692217,52.61178575186362,39.04744445572994
group3,07,g1,vesicle-mem,12.396955161639545,12.0,2.406667964618735
group3,07,g1,vesicle-lum,11.164718410667497,6.928203230275509,10.58483433894532
group3,07,g1,vesicle,21.123311938944884,6.928203230275509,23.063803373757803
group3,07,g1,endo,101.06543223007431,94.48809448814173,48.657623338296666
group3,07,predictions,endo-mem,9.91640394501839,9.797958971132712,3.801303861198047
group3,07,predictions,endo-lum,30.74393110858239,20.396078054371138,27.342895542971057
group3,07,predictions,vesicle-mem,5.881517612728676,4.0,2.8977610087523256
group3,07,predictions,vesicle-lum,11.238096131740006,9.797958971132712,6.880471136928944
group3,07,predictions,vesicle,8.969501141519913,6.928203230275509,6.007649783301169
group3,07,predictions,endo,34.270914736045704,23.664319132398465,28.64477133832581
group3,07,i1,endo-mem,18.64409485588198,18.33030277982336,4.1299815632060035
group3,07,i1,endo-lum,68.43030557039184,57.82732917920384,43.778602906364334
group3,07,i1,vesicle-mem,16.118763076087237,16.492422502470642,3.524182290231285
group3,07,i1,vesicle-lum,23.922662619690414,33.94112549695428,16.891009833176554
group3,07,i1,vesicle,16.406287344966472,11.313708498984761,17.402118708777763
group3,07,i1,endo,70.46859978243015,61.70899448216605,40.41966736789834
group3,07,d1,endo-mem,17.139870302080066,16.492422502470642,4.480624454421308
group3,07,d1,endo-lum,57.19062986666545,45.43126676640219,37.775874431931335
group3,07,d1,vesicle-mem,12.490510539777627,12.649110640673518,2.551146218350654
group3,07,d1,vesicle-lum,28.59402625837266,18.717797887081346,22.793817866336695
group3,07,d1,vesicle,16.38270535456441,6.928203230275509,20.360990354805672
group3,07,d1,endo,89.01047520757233,79.39773296511683,44.661042722991425
group3,07,refinements,endo-mem,8.489066013078682,8.0,3.3568619432451
group3,07,refinements,endo-lum,39.13592387321123,32.7414110874898,29.66361426497632
group3,07,refinements,vesicle-mem,4.0,4.0,0.0
group3,07,refinements,vesicle-lum,13.622714807726792,12.649110640673518,6.983299281396153
group3,07,refinements,vesicle,13.724753308426058,12.649110640673518,6.936782503502386
group3,07,refinements,endo,55.56222450177187,53.36665625650534,27.76888734916325
group3,08,e1,pm,21.306567050897836,21.540659228538015,3.0496116625846637
group3,08,e1,endo-mem,16.07646678404946,16.492422502470642,2.171927865253117
group3,08,e1,endo-lum,47.66256770160569,52.76362383309168,14.82300037988837
group3,08,e1,vesicle-mem,8.916293844578647,8.94427190999916,2.7556406169555157
group3,08,e1,vesicle-lum,17.682108882413953,18.109423299910837,2.162489029750431
group3,08,e1,vesicle,26.022966492190957,26.832815729997478,1.2893245531864836
group3,08,e1,endo,65.35488016076751,74.77965725227823,27.814510375243465
group3,08,gt,pm,17.623899848210716,17.88854381999832,3.8522837810291524
group3,08,gt,endo-mem,9.27367040157627,8.94427190999916,1.6323718076758622
group3,08,gt,endo-lum,50.26330180106387,53.36665625650534,20.05410748869437
group3,08,gt,vesicle-mem,8.78032425026421,8.94427190999916,1.4311747164513329
group3,08,gt,vesicle-lum,18.679477949213993,18.963110361044393,3.9171124838961178
group3,08,gt,vesicle,nan,nan,nan
group3,08,gt,endo,60.139239774095,68.11754546370561,25.141227491811154
group3,08,g1,pm,20.178874387942763,20.0,3.289237771882941
group3,08,g1,endo-mem,10.8793189464874,11.313708498984761,1.4026135648524132
group3,08,g1,endo-lum,60.18246861928579,64.4980619863884,20.29098328044236
group3,08,g1,vesicle-mem,9.29000875358055,8.94427190999916,1.3022048066248129
group3,08,g1,vesicle-lum,24.331050121192877,24.331050121192877,0.0
group3,08,g1,vesicle,nan,nan,nan
group3,08,g1,endo,77.19122881071092,87.36131867136622,23.777783281064167
group3,08,predictions,pm,17.77337354255021,20.0,5.778114481945777
group3,08,predictions,endo-mem,10.773813848528539,11.313708498984761,3.6019724955902936
group3,08,predictions,endo-lum,17.070005471712513,11.313708498984761,16.64020010815373
group3,08,predictions,vesicle-mem,4.133617278184869,4.0,0.45114385525758155
group3,08,predictions,vesicle-lum,nan,nan,nan
group3,08,predictions,vesicle,4.133617278184869,4.0,0.45114385525758155
group3,08,predictions,endo,47.01248937222467,41.182520563948,32.27564600002209
group3,08,i1,pm,20.260839087414595,20.0,2.4559387814161457
group3,08,i1,endo-mem,18.98800231253678,18.76166303929372,3.7274739902432237
group3,08,i1,endo-lum,48.15028411987737,57.061327411721415,19.94983811499307
group3,08,i1,vesicle-mem,11.630828685060035,12.0,1.4923738819352987
group3,08,i1,vesicle-lum,nan,nan,nan
group3,08,i1,vesicle,nan,nan,nan
group3,08,i1,endo,94.3959411704071,104.0,22.59875190912857
group3,08,d1,pm,20.38942434821183,20.396078054371138,3.86959716164589
group3,08,d1,endo-mem,19.524304042662287,19.595917942265423,4.362293795561406
group3,08,d1,endo-lum,46.60648544323067,52.0,14.162749807491622
group3,08,d1,vesicle-mem,7.87158995342308,8.0,1.675429453373328
group3,08,d1,vesicle-lum,14.237834303663947,14.966629547095765,2.1110395862024127
group3,08,d1,vesicle,21.412210273725876,23.494063355889836,5.686312742208152
group3,08,d1,endo,71.06147249525851,80.59776671843954,22.833041398076343
group3,08,refinements,pm,18.60333147562269,20.0,4.8029407943704365
group3,08,refinements,endo-mem,9.769098175102558,8.94427190999916,3.297169543335958
group3,08,refinements,endo-lum,20.953352072970954,14.422205101855956,19.452505107426187
group3,08,refinements,vesicle-mem,nan,nan,nan
group3,08,refinements,vesicle-lum,nan,nan,nan
group3,08,refinements,vesicle,nan,nan,nan
group3,08,refinements,endo,59.905639156590844,56.7097875150313,29.085446765811596
group3,08,f1,pm,15.863829691519596,16.0,1.7452802720572576
group3,08,f1,endo-mem,12.45845937791153,12.0,1.611133822213171
group3,08,f1,endo-lum,57.76522771801454,60.0,12.941844767444934
group3,08,f1,vesicle-mem,7.564789382818561,8.0,1.6577846457004881
group3,08,f1,vesicle-lum,19.437414695934613,20.0,2.0248341701299597
group3,08,f1,vesicle,28.664904513458136,29.393876913398138,2.923263836288094
group3,08,f1,endo,82.7960600986234,87.63560920082658,16.424544485123512
group3,09,e1,pm,17.975107267746964,17.88854381999832,2.4953743633788825
group3,09,e1,endo-mem,16.054893577163604,16.492422502470642,2.1942804724776055
group3,09,e1,endo-lum,37.93713383767024,42.708313008125245,19.729751260869723
group3,09,e1,vesicle-mem,16.857171117054925,16.97056274847714,1.8483518181845127
group3,09,e1,vesicle-lum,24.400674359865416,33.94112549695428,17.211724330239836
group3,09,e1,lyso-mem,17.810526496048443,17.435595774162696,2.3590077466096426
group3,09,e1,lyso-lum,34.17601498127012,34.17601498127012,0.0
group3,09,e1,vesicle,58.37804575736693,68.11754546370561,22.64136092489065
group3,09,e1,endo,28.43435872300908,20.0,23.791915228536656
group3,09,e1,lyso,40.72990733706524,43.81780460041329,23.550793313716273
group3,09,gt,pm,14.50845198243891,14.422205101855956,2.045363287181273
group3,09,gt,endo-mem,9.277251383322879,8.94427190999916,1.9403501155447949
group3,09,gt,endo-lum,33.87256487947472,31.240998703626616,21.36825424928873
group3,09,gt,vesicle-mem,8.727143399688153,8.94427190999916,1.4474227431571258
group3,09,gt,vesicle-lum,46.22218531161251,52.61178575186362,14.950236955277697
group3,09,gt,lyso-mem,9.003571033271447,8.94427190999916,1.1861197473462162
group3,09,gt,lyso-lum,55.61118218109858,56.142675390472796,0.8542539165831261
group3,09,gt,vesicle,65.28923786014695,69.16646586316233,13.772401969329414
group3,09,gt,endo,36.963768093847364,11.313708498984761,35.615380926059935
group3,09,gt,lyso,71.24410135170828,71.0490779228684,0.5272784724580719
group3,09,g1,pm,23.135209209930654,22.978250586152114,4.628117231698004
group3,09,g1,endo-mem,11.999513767254502,12.0,2.9501638587117367
group3,09,g1,endo-lum,34.81442032934312,39.395431207184416,17.017297791580685
group3,09,g1,vesicle-mem,12.126077405125049,12.0,1.653687337507604
group3,09,g1,vesicle-lum,29.2973935563159,33.94112549695428,16.32207044322478
group3,09,g1,lyso-mem,12.261406295535421,12.0,1.5266329188255692
group3,09,g1,lyso-lum,48.43922015510041,48.0,2.375279092173012
group3,09,g1,vesicle,69.94059465287563,70.31358332498779,6.1531785850013865
group3,09,g1,endo,22.418975445442033,11.313708498984761,23.646057152301463
group3,09,g1,lyso,69.65446641105822,68.93475175845634,1.6295118872726644
group3,09,predictions,pm,17.512359805024417,17.88854381999832,5.73279294938993
group3,09,predictions,endo-mem,8.775777341550485,8.0,4.110787112611854
group3,09,predictions,endo-lum,20.03058003568785,14.966629547095765,15.6173885185022
group3,09,predictions,vesicle-mem,6.308477444748983,5.656854249492381,2.9055104648879726
group3,09,predictions,vesicle-lum,11.167067574440978,11.313708498984761,5.511022422655271
group3,09,predictions,lyso-mem,nan,nan,nan
group3,09,predictions,lyso-lum,nan,nan,nan
group3,09,predictions,vesicle,8.441474931486516,5.656854249492381,5.8893028290588365
group3,09,predictions,endo,25.855642094488015,20.590343872598833,19.671184827451167
group3,09,predictions,lyso,nan,nan,nan
group3,09,i1,pm,20.476726713180554,20.396078054371138,2.174487907311619
group3,09,i1,endo-mem,15.084195512498042,14.966629547095765,2.839573975533468
group3,09,i1,endo-lum,39.02341593488133,44.721359549995796,12.874177152139795
group3,09,i1,vesicle-mem,16.512430870584232,16.492422502470642,1.9399350888136986
group3,09,i1,vesicle-lum,51.3756891921392,47.748684174075834,10.353995687626014
group3,09,i1,lyso-mem,13.94447539192247,14.422205101855956,1.2251537055093098
group3,09,i1,lyso-lum,53.77595030285926,53.665631459994955,0.38362615188718696
group3,09,i1,vesicle,38.62355581466952,33.21863955774906,29.79908794096659
group3,09,i1,endo,25.749790950283934,24.0,9.740170324505485
group3,09,i1,lyso,82.68695968209116,82.68695968209116,1.6931327568248022
group3,09,d1,pm,20.434448464592904,20.396078054371138,3.356810224314998
group3,09,d1,endo-mem,15.27810959211127,14.966629547095765,3.07633853433941
group3,09,d1,endo-lum,34.42231871399783,29.663568003794836,19.474396588857463
group3,09,d1,vesicle-mem,13.8157293635446,14.422205101855956,2.328714264381965
group3,09,d1,vesicle-lum,38.30299764209904,40.19950248448356,9.930646774844455
group3,09,d1,lyso-mem,nan,nan,nan
group3,09,d1,lyso-lum,nan,nan,nan
group3,09,d1,vesicle,30.49999570016285,29.393876913398138,11.555841397833207
group3,09,d1,endo,34.65863490918681,33.2264954516723,15.062594343881006
group3,09,d1,lyso,nan,nan,nan
group3,09,refinements,pm,17.61754316039513,17.88854381999832,5.631386415405307
group3,09,refinements,endo-mem,7.250433410226284,5.656854249492381,3.792579456214808
group3,09,refinements,endo-lum,23.213442064354677,18.33030277982336,17.21142786695771
group3,09,refinements,vesicle-mem,4.751468422298161,4.0,1.3901937782173874
group3,09,refinements,vesicle-lum,11.697870789645071,11.313708498984761,5.482821234913341
group3,09,refinements,lyso-mem,nan,nan,nan
group3,09,refinements,lyso-lum,nan,nan,nan
group3,09,refinements,vesicle,15.714269620457776,16.0,8.76831719011768
group3,09,refinements,endo,38.20097896280439,37.73592452822641,19.299129146116762
group3,09,refinements,lyso,nan,nan,nan
group3,09,f1,pm,25.30702756562404,25.612496949731394,3.5602221003951855
group3,09,f1,endo-mem,9.953074119809889,8.94427190999916,1.9558911331261128
group3,09,f1,endo-lum,40.59180560357426,51.22499389946279,24.907444460236217
group3,09,f1,vesicle-mem,9.037453079051577,8.94427190999916,1.1910953454198818
group3,09,f1,vesicle-lum,51.72443380043819,51.92296279363144,5.1026947271645975
group3,09,f1,lyso-mem,12.533230540837236,12.0,1.378028963163843
group3,09,f1,lyso-lum,42.36147330199372,43.266615305567875,1.6849074211382047
group3,09,f1,vesicle,69.81581165776683,71.88880302244571,4.789324352392024
group3,09,f1,endo,42.34323363854886,6.292528739883945,43.12489359272907
group3,09,f1,lyso,65.60487786742691,65.60487786742691,0.0
group3,10,e1,pm,18.619712075659894,18.33030277982336,2.9144812587155586
group3,10,e1,endo-mem,23.58714441776355,23.323807579381203,4.892701098297759
group3,10,e1,endo-lum,83.04577303436493,81.78019320104349,34.773210900755
group3,10,e1,vesicle-mem,12.59508873898131,12.649110640673518,2.4745826640032287
group3,10,e1,vesicle-lum,18.97176522396931,19.79795897113271,2.154890451511923
group3,10,e1,lyso-mem,17.003139366359576,16.492422502470642,2.7601987682920903
group3,10,e1,lyso-lum,58.965523741067344,71.55417527999327,24.915981625784024
group3,10,e1,vesicle,7.915080879316041,5.656854249492381,6.944403078055398
group3,10,e1,endo,84.45360061221082,70.08566187174092,54.0750878617225
group3,10,e1,lyso,94.74532309637523,104.0768946500615,27.890937533986843
group3,10,gt,pm,11.822667600959516,12.0,1.705337842025712
group3,10,gt,endo-mem,10.287810574912916,9.797958971132712,1.478502339299177
group3,10,gt,endo-lum,81.35235079790661,78.587530817554,40.6033022414145
group3,10,gt,vesicle-mem,7.263110996013751,8.0,1.0613460661604515
group3,10,gt,vesicle-lum,18.396530276489813,20.396078054371138,8.03657524762395
group3,10,gt,lyso-mem,12.020402552120505,12.0,1.558675792765333
group3,10,gt,lyso-lum,69.5696541349984,89.88882021697692,32.755679059751074
group3,10,gt,vesicle,16.811233650080485,6.928203230275509,13.834103626993747
group3,10,gt,endo,56.281187449958466,64.1248781675256,34.77186340530493
group3,10,gt,lyso,106.16097355949407,106.58330075579383,3.721248836130124
group3,10,g1,pm,17.05687936893357,16.97056274847714,2.022985491853863
group3,10,g1,endo-mem,14.93341130490064,14.422205101855956,3.00748449869557
group3,10,g1,endo-lum,92.99924573781578,95.4148835350125,41.992201516039415
group3,10,g1,vesicle-mem,10.5506598764963,11.313708498984761,1.8775775727657558
group3,10,g1,vesicle-lum,18.08207041707844,18.246211251235323,1.9249405441424376
group3,10,g1,lyso-mem,12.657456914580598,12.649110640673518,2.1012254424476087
group3,10,g1,lyso-lum,62.28561170630694,80.89499366462674,32.24639014176468
group3,10,g1,vesicle,7.282917245648562,6.928203230275509,2.3202066324526336
group3,10,g1,endo,64.9060070611842,65.60487786742691,39.86964541793525
group3,10,g1,lyso,57.67465418782446,23.323807579381203,43.78101325298123
group3,10,predictions,pm,18.19786419423752,20.0,6.7587299502219125
group3,10,predictions,endo-mem,5.521799918234659,4.0,2.1741934061466464
group3,10,predictions,endo-lum,15.446061751226178,14.422205101855956,9.313311256685285
group3,10,predictions,vesicle-mem,6.08624915679385,4.0,2.4986982264712134
group3,10,predictions,vesicle-lum,nan,nan,nan
group3,10,predictions,lyso-mem,5.496836436836021,4.0,1.812398738322195
group3,10,predictions,lyso-lum,nan,nan,nan
group3,10,predictions,vesicle,6.08624915679385,4.0,2.4986982264712134
group3,10,predictions,endo,13.900001051754156,11.313708498984761,9.8985929579433
group3,10,predictions,lyso,5.496836436836021,4.0,1.812398738322195
group3,10,i1,pm,21.829155293694775,21.540659228538015,4.371328943871748
group3,10,i1,endo-mem,21.603308595041078,20.784609690826528,4.406763803014926
group3,10,i1,endo-lum,79.2556239308419,77.56287771866127,34.38494751650395
group3,10,i1,vesicle-mem,12.703373366274175,12.0,2.4752102998640644
group3,10,i1,vesicle-lum,11.892790579104128,6.928203230275509,10.678398705247842
group3,10,i1,lyso-mem,14.76867278992724,14.966629547095765,2.048633367135215
group3,10,i1,lyso-lum,84.67359198192204,85.88364221433555,4.593350657386013
group3,10,i1,vesicle,12.536393216774055,6.928203230275509,14.479921042847728
group3,10,i1,endo,71.72653323078455,74.72616676907762,38.875036664123925
group3,10,i1,lyso,112.99557513460428,112.99557513460428,0.0
group3,10,d1,pm,17.744774046214783,17.435595774162696,2.3984924787690165
group3,10,d1,endo-mem,18.09075854057903,18.33030277982336,5.232455687215324
group3,10,d1,endo-lum,83.51975663527467,81.97560612767678,40.95612303490734
group3,10,d1,vesicle-mem,10.62554304210123,11.313708498984761,1.8201342873246842
group3,10,d1,vesicle-lum,10.17811679431825,5.656854249492381,8.319010669617919
group3,10,d1,lyso-mem,14.291515679690551,14.422205101855956,2.1795126218492986
group3,10,d1,lyso-lum,76.87626758697043,81.38795979750321,19.126240268337718
group3,10,d1,vesicle,8.104213227944632,6.928203230275509,6.826242745828246
group3,10,d1,endo,32.94191333515149,31.496031496047245,16.27688881942912
group3,10,d1,lyso,62.64508585012428,55.27806874989257,32.84194298196379
group3,10,refinements,pm,19.566094652928204,21.540659228538015,5.724134397887967
group3,10,refinements,endo-mem,4.0,4.0,0.0
group3,10,refinements,endo-lum,10.012371027290936,8.94427190999916,5.870629507867513
group3,10,refinements,vesicle-mem,5.522793569370241,4.0,1.810118495541245
group3,10,refinements,vesicle-lum,10.453669077222745,8.94427190999916,6.2255165729722375
group3,10,refinements,lyso-mem,nan,nan,nan
group3,10,refinements,lyso-lum,nan,nan,nan
group3,10,refinements,vesicle,13.814055252055672,13.2664991614216,7.371468249936359
group3,10,refinements,endo,10.000140433654806,8.94427190999916,5.707677589356721
group3,10,refinements,lyso,nan,nan,nan
group3,10,f1,pm,29.188603556789314,29.120439557122072,6.721047906398164
group3,10,f1,endo-mem,18.207913591186916,18.76166303929372,5.349135013500139
group3,10,f1,endo-lum,80.34084442491624,80.49844718999243,38.08739902168464
group3,10,f1,vesicle-mem,11.731078174953524,12.0,2.1043868667508843
group3,10,f1,vesicle-lum,16.82311410920992,16.97056274847714,3.3419154206549595
group3,10,f1,lyso-mem,17.916287162185526,18.33030277982336,3.6156073825142028
group3,10,f1,lyso-lum,54.1169790275889,65.96924416480365,24.394524809222336
group3,10,f1,vesicle,19.314048713760407,11.313708498984761,15.919000631510109
group3,10,f1,endo,99.90220898213454,100.0,36.559431385712834
group3,10,f1,lyso,84.36624147943797,88.63407922464135,25.704234456671244
group4,01,e1,mt-in,9.563608016045398,9.797958971132712,2.130117770319801
group4,01,e1,mt-out,11.645496439883695,12.0,1.3763079932479623
group4,01,e1,mt,14.92801243045988,12.32455532033676,7.902115296869344
group4,01,gt,mt-in,9.329656565646927,8.94427190999916,2.7032625235366914
group4,01,gt,mt-out,8.23357664259719,8.0,0.8847021919308055
group4,01,gt,mt,15.774433367264772,14.422205101855956,8.641581415521037
group4,01,i1,mt-in,9.086244950948828,8.0,5.117815196996179
group4,01,i1,mt-out,8.14529112221688,8.0,0.8484794428671337
group4,01,i1,mt,14.51374449871993,11.313708498984761,10.251308007467737
group4,01,d1,mt-in,8.340203504198822,8.0,4.574711866688483
group4,01,d1,mt-out,6.728309332797651,6.928203230275509,1.1861351314788102
group4,01,d1,mt,14.294182275222681,12.0,7.5465569016625995
group4,01,refinements,mt-in,nan,nan,nan
group4,01,refinements,mt-out,nan,nan,nan
group4,01,refinements,mt,nan,nan,nan
group4,01,f1,mt-in,9.043319624278123,5.656854249492381,5.953872575404005
group4,01,f1,mt-out,7.810817046262334,8.0,0.8986510905102314
group4,01,f1,mt,13.649693632580508,11.313708498984761,9.004733464076292
group4,02,e1,mt-in,7.642436917838509,8.0,2.476385228423813
group4,02,e1,mt-out,7.573683756711971,8.0,1.4147908657808634
group4,02,e1,mt,7.818717129453277,5.656854249492381,4.806918807275941
group4,02,gt,mt-in,6.50890391696493,4.0,3.4798112287419363
group4,02,gt,mt-out,6.661746650694517,6.928203230275509,1.2480053850138895
group4,02,gt,mt,9.187650900260067,8.94427190999916,3.504911909976299
group4,02,i1,mt-in,10.09691486429204,11.313708498984761,3.5482044976521827
group4,02,i1,mt-out,6.506832517665448,5.656854249492381,1.2406639071649672
group4,02,i1,mt,7.6299193092333955,8.0,3.885973112463586
group4,02,d1,mt-in,8.00808420874807,8.94427190999916,2.2706067865006907
group4,02,d1,mt-out,6.920175556845182,6.928203230275509,1.3214225844895633
group4,02,d1,mt,10.65491243962139,11.313708498984761,5.932968365942471
group4,02,refinements,mt-in,nan,nan,nan
group4,02,refinements,mt-out,nan,nan,nan
group4,02,refinements,mt,nan,nan,nan
group4,02,f1,mt-in,9.003898781718844,8.94427190999916,3.7445968154291602
group4,02,f1,mt-out,7.795888276441743,8.0,1.3232460848938998
group4,02,f1,mt,7.935018713108012,6.928203230275509,4.5454475892009185
group4,03,gt,mt-in,14.255612726555007,14.966629547095765,2.419882231917091
group4,03,gt,mt-out,6.960853685784857,8.0,1.2250017138675056
group4,03,gt,mt,25.413738891578674,26.832815729997478,5.27504370379785
group4,03,i1,mt-in,12.918873693174582,12.0,1.7756894070112934
group4,03,i1,mt-out,8.306374005223622,8.0,0.6205571058972356
group4,03,i1,mt,25.693965247110537,28.0,6.90319579212607
group4,03,refinements,mt-in,nan,nan,nan
group4,03,refinements,mt-out,nan,nan,nan
group4,03,refinements,mt,nan,nan,nan
group4,03,f1,mt-in,11.522153778924785,12.0,1.7853704532193508
group4,03,f1,mt-out,9.64925961767112,8.94427190999916,1.5905690314265695
group4,03,f1,mt,18.928293209726046,12.649110640673518,12.096676470729102
group4,04,gt,mt-in,17.52669893526534,17.88854381999832,0.8469140788527747
group4,04,gt,mt-out,5.852912548829519,5.656854249492381,1.161842749291389
group4,04,gt,mt,28.16795580410481,28.284271247461902,0.8323749734819511
group4,04,i1,mt-in,13.79845105296594,14.422205101855956,1.212346711953168
group4,04,i1,mt-out,10.401149298662762,11.313708498984761,1.4087559073486087
group4,04,i1,mt,32.63683117468213,32.7414110874898,1.3024809601183254
group4,04,refinements,mt-in,nan,nan,nan
group4,04,refinements,mt-out,4.752406986964456,4.0,0.9318506234501249
group4,04,refinements,mt,4.752406986964456,4.0,0.9318506234501249
group4,04,f1,mt-in,9.443748961523777,8.94427190999916,1.6412561942636248
group4,04,f1,mt-out,9.510661509057536,8.94427190999916,1.3807915826384582
group4,04,f1,mt,28.1123181359414,28.0,1.4370317288417211
group4,05,gt,mt-in,12.677292710306158,14.422205101855956,3.264233378644371
group4,05,gt,mt-out,4.0676154395145625,4.0,0.3278064682556457
group4,05,gt,mt,19.476091365188037,21.540659228538015,4.519143770896793
group4,05,i1,mt-in,14.277621646706667,14.422205101855956,2.405683975314247
group4,05,i1,mt-out,8.29199998361538,8.0,1.4845301807042326
group4,05,i1,mt,27.48418291280971,28.284271247461902,3.3436870739404934
group4,05,d1,mt-in,9.650827610820977,8.94427190999916,1.189419150500444
group4,05,d1,mt-out,6.731845374139688,6.928203230275509,1.1994796226562592
group4,05,d1,mt,20.86818555774204,21.540659228538015,2.865939748863043
group4,06,gt,mt-in,8.944925641648206,8.0,1.9970741762349358
group4,06,gt,mt-out,11.516439566467735,11.313708498984761,2.797330189508455
group4,06,gt,mt,28.03121236336344,28.844410203711913,3.3137683152747592
group4,07,e1,mt-in,8.184181810700096,8.0,1.0707583831127199
group4,07,e1,mt-out,6.778285099182687,6.928203230275509,1.2047870556417033
group4,07,e1,mt,19.038686498324434,19.595917942265423,2.583919326888102
group4,07,gt,mt-in,15.075207822349414,14.422205101855956,2.6434216142391693
group4,07,gt,mt-out,8.899756102912228,8.94427190999916,1.6774165287190397
group4,07,gt,mt,28.384628263380172,31.240998703626616,9.012959790332252
group4,07,i1,mt-in,10.902272899939549,11.313708498984761,1.250341195126226
group4,07,i1,mt-out,8.184058258135295,8.0,0.959350855988472
group4,07,i1,mt,24.166673992904602,25.298221281347036,4.514170269640929
group4,07,d1,mt-in,17.527669554437793,18.76166303929372,3.826755897188481
group4,07,d1,mt-out,7.651495726720216,8.0,1.0027230129343492
group4,07,d1,mt,28.70364886326975,31.496031496047245,8.037559103715969
group4,07,refinements,mt-in,nan,nan,nan
group4,07,refinements,mt-out,nan,nan,nan
group4,07,refinements,mt,nan,nan,nan
group4,07,f1,mt-in,10.008549018734545,9.797958971132712,1.3165844617886084
group4,07,f1,mt-out,8.26684640421227,8.94427190999916,1.0149460130030084
group4,07,f1,mt,13.606385997851978,8.94427190999916,8.173790615746803
group4,08,gt,mt-in,14.753257312433824,14.422205101855956,1.1996006713740184
group4,08,gt,mt-out,8.553183919890614,8.94427190999916,0.8884805983820054
group4,08,gt,mt,30.046186968553616,30.463092423455635,1.9194178780524624
group4,08,i1,mt-in,14.407257006498591,14.966629547095765,3.318115868549246
group4,08,i1,mt-out,9.097460121486119,8.94427190999916,1.3857228679481008
group4,08,i1,mt,26.263023014952594,29.393876913398138,8.522806902698493
group4,08,d1,mt-in,12.726797828931174,12.649110640673518,2.1018750596739246
group4,08,d1,mt-out,7.648938318855617,8.0,1.143390358683586
group4,08,d1,mt,23.27554508731355,25.298221281347036,5.852264594875533
group4,08,refinements,mt-in,nan,nan,nan
group4,08,refinements,mt-out,nan,nan,nan
group4,08,refinements,mt,nan,nan,nan
group4,09,gt,mt-in,8.09511366651574,8.0,0.9597305758066446
group4,09,gt,mt-out,6.649094074014017,6.928203230275509,1.070923647092305
group4,09,gt,mt,18.18540423259357,17.203079261319917,1.579543096060953
group4,09,predictions,mt-in,nan,nan,nan
group4,09,predictions,mt-out,nan,nan,nan
group4,09,predictions,mt,nan,nan,nan
group4,09,i1,mt-in,11.513876024065778,11.313708498984761,0.922726356925897
group4,09,i1,mt-out,7.471306891492627,8.0,1.1984235710741373
group4,09,i1,mt,23.870244350559364,24.0,1.1637404295832767
group4,09,d1,mt-in,20.906261627283186,21.540659228538015,3.8771861701076333
group4,09,d1,mt-out,10.563685758678684,9.797958971132712,1.408223639579788
group4,09,d1,mt,38.343142731792526,38.781438859330635,5.661662087685386
group4,09,refinements,mt-in,nan,nan,nan
group4,09,refinements,mt-out,nan,nan,nan
group4,09,refinements,mt,nan,nan,nan
group4,09,f1,mt-in,12.928352175368174,13.856406460551018,1.5294415683952352
group4,09,f1,mt-out,7.0066194082949345,6.928203230275509,1.1465487984912537
group4,09,f1,mt,23.810067748549834,22.627416997969522,1.461943084751729
group4,10,gt,mt-in,12.198583135250534,12.649110640673518,0.8083272986810235
group4,10,gt,mt-out,5.6656095904637,5.656854249492381,0.7204828963223531
group4,10,gt,mt,21.489208391417158,21.540659228538015,1.6535561416228746
group4,10,predictions,mt-in,nan,nan,nan
group4,10,predictions,mt-out,nan,nan,nan
group4,10,predictions,mt,nan,nan,nan
